fold,target,dataset,model,acc,pre,rec,f1,auc
8,PETandDX,AD_PPI_shuffled28_missense,GNN GraphGym,0.5484,0.5824,0.6111,0.5175,0.7493
8,PETandDX,AD_PPI_shuffled29_missense,GNN GraphGym,0.6559,0.702,0.7778,0.7275,0.651
8,PETandDX,AD_PPI_shuffled30_missense,GNN GraphGym,0.6667,0.7033,0.8148,0.7402,0.7799
8,PETandDX,AD_PPI_shuffled31_missense,GNN GraphGym,0.6667,0.6893,0.9074,0.7629,0.8077
8,PETandDX,AD_PPI_shuffled32_missense,GNN GraphGym,0.6237,0.6073,1,0.7556,0.7977
8,PETandDX,AD_PPI_shuffled33_missense,GNN GraphGym,0.5699,0.4138,0.6667,0.5107,0.7543
8,PETandDX,AD_PPI_shuffled34_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7678
8,PETandDX,AD_PPI_shuffled35_missense,GNN GraphGym,0.5699,0.4484,0.5741,0.4925,0.7308
8,PETandDX,AD_PPI_shuffled36_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7578
8,PETandDX,AD_PPI_shuffled37_missense,GNN GraphGym,0.7097,0.7612,0.7592,0.7542,0.7329
8,PETandDX,AD_PPI_shuffled38_missense,GNN GraphGym,0.5591,0.5365,0.6482,0.5368,0.7735
8,PETandDX,AD_PPI_shuffled39_missense,GNN GraphGym,0.6236,0.5482,0.5,0.5219,0.7472
8,PETandDX,AD_PPI_shuffled40_missense,GNN GraphGym,0.5484,0.4138,0.6667,0.5107,0.7486
8,PETandDX,AD_PPI_shuffled41_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.6994
8,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.6882,0.7373,0.8148,0.7552,0.7507
8,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.6452,0.8771,0.5,0.5454,0.7813
8,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7436
8,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.6774,0.7193,0.8148,0.7474,0.74
8,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.7097,0.7507,0.8148,0.7656,0.7635
8,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.6236,0.642,0.9074,0.7374,0.7521
8,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.6344,0.5438,0.4815,0.5103,0.7279
8,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.6237,0.8291,0.5926,0.5531,0.7692
8,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.6237,0.6073,1,0.7556,0.7372
8,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.6451,0.676,0.9074,0.7524,0.8105
8,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.7097,0.7713,0.8148,0.7702,0.7436
8,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.7293
8,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.6882,0.7364,0.7222,0.7291,0.7037
8,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.6237,0.6073,1,0.7556,0.7529
8,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.6451,0.6824,0.8518,0.7401,0.7336
8,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.6989,0.7523,0.7222,0.7364,0.787
8,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7621
8,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.6973
8,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.5484,0.4004,0.6667,0.5002,0.7479
8,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7115
8,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.7527,0.8327,0.7222,0.7729,0.7436
8,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7422
8,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.7312,0.7801,0.7593,0.7672,0.7208
8,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.5699,0.4484,0.5741,0.4925,0.7422
8,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.5054,0.5402,0.3519,0.2904,0.8255
8,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.5484,0.4202,0.6481,0.5085,0.7479
8,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.6882,0.7167,0.8148,0.7506,0.7735
8,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7856
8,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.6989,0.7505,0.7222,0.736,0.7315
8,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.7312,0.7641,0.7778,0.7708,0.7735
8,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.6774,0.7343,0.7778,0.7422,0.6987
8,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.6882,0.7373,0.8148,0.7552,0.7493
8,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.6666,0.7051,0.8148,0.7405,0.6894
8,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.6129,0.8111,0.5926,0.5453,0.8127
8,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.6667,0.729,0.7592,0.7325,0.7058
8,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.4731,0.1935,0.3333,0.2449,0.792
8,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.6021,0.8158,0.5926,0.5426,0.7742
8,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.7312,0.7847,0.8148,0.7806,0.7927
8,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.6451,0.6853,0.8333,0.7352,0.7115
8,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.787
8,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7016
8,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7087
8,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.6989,0.7505,0.7222,0.736,0.6923
8,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.4731,0.2069,0.3333,0.2553,0.7365
8,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.7713
8,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.7204,0.7691,0.7407,0.7545,0.7322
8,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.5269,0.4004,0.6667,0.5002,0.7543
8,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.6021,0.6187,0.8519,0.7118,0.7408
8,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.5591,0.7491,0.6111,0.5193,0.735
8,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.6882,0.7167,0.8148,0.7506,0.7429
8,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.6344,0.6412,0.9074,0.741,0.6838
8,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.6667,0.684,0.8333,0.7423,0.7422
8,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.7629
8,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.6451,0.6853,0.8333,0.7352,0.7265
8,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.6237,0.647,0.8518,0.7252,0.7187
8,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.6989,0.7533,0.8148,0.7624,0.7052
8,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7308
8,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.6021,0.594,1,0.7451,0.8098
8,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.5484,0.4138,0.6667,0.5107,0.7293
9,PETandDX,AD_PPI_shuffled1_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7457
9,PETandDX,AD_PPI_shuffled2_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7393
9,PETandDX,AD_PPI_shuffled3_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7372
9,PETandDX,AD_PPI_shuffled4_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7329
9,PETandDX,AD_PPI_shuffled5_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.735
9,PETandDX,AD_PPI_shuffled6_missense,GNN GraphGym,0.6559,0.7321,0.6852,0.6964,0.7222
9,PETandDX,AD_PPI_shuffled7_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7265
9,PETandDX,AD_PPI_shuffled8_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7364
9,PETandDX,AD_PPI_shuffled9_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.735
9,PETandDX,AD_PPI_shuffled10_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7372
9,PETandDX,AD_PPI_shuffled11_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7272
9,PETandDX,AD_PPI_shuffled12_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7465
9,PETandDX,AD_PPI_shuffled13_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7222
9,PETandDX,AD_PPI_shuffled14_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7365
9,PETandDX,AD_PPI_shuffled15_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7521
9,PETandDX,AD_PPI_shuffled16_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7564
9,PETandDX,AD_PPI_shuffled17_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7393
9,PETandDX,AD_PPI_shuffled18_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7564
9,PETandDX,AD_PPI_shuffled19_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7201
9,PETandDX,AD_PPI_shuffled20_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7329
9,PETandDX,AD_PPI_shuffled21_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7393
9,PETandDX,AD_PPI_shuffled22_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7265
9,PETandDX,AD_PPI_shuffled23_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.75
9,PETandDX,AD_PPI_shuffled24_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7265
9,PETandDX,AD_PPI_shuffled25_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7479
9,PETandDX,AD_PPI_shuffled26_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7286
9,PETandDX,AD_PPI_shuffled27_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7179
9,PETandDX,AD_PPI_shuffled28_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7436
9,PETandDX,AD_PPI_shuffled29_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7393
9,PETandDX,AD_PPI_shuffled30_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7287
9,PETandDX,AD_PPI_shuffled31_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7422
9,PETandDX,AD_PPI_shuffled32_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7286
9,PETandDX,AD_PPI_shuffled33_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7229
9,PETandDX,AD_PPI_shuffled34_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7436
9,PETandDX,AD_PPI_shuffled35_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7443
9,PETandDX,AD_PPI_shuffled36_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7286
9,PETandDX,AD_PPI_shuffled37_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7251
9,PETandDX,AD_PPI_shuffled38_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7493
9,PETandDX,AD_PPI_shuffled39_missense,GNN GraphGym,0.6882,0.7451,0.7037,0.7238,0.7414
9,PETandDX,AD_PPI_shuffled40_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7536
9,PETandDX,AD_PPI_shuffled41_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7315
9,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7372
9,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7372
9,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7393
9,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.6237,0.8501,0.4815,0.5435,0.7293
9,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7336
9,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7251
9,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.5162,0.2549,0.2407,0.2476,0.7265
9,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7393
9,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7436
9,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.6882,0.7451,0.7037,0.7238,0.7222
9,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7365
9,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7521
9,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7536
9,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.75
9,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.6774,0.7521,0.6667,0.7054,0.7507
9,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7365
9,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7286
9,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7578
9,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.5914,0.5238,0.4074,0.4583,0.7507
9,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7521
9,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7308
9,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7365
9,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7414
9,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7457
9,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7151
9,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7536
9,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7322
9,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.6559,0.7103,0.7778,0.7217,0.7329
9,PETandDX,AD_PPI_shuffled70_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7329
9,PETandDX,AD_PPI_shuffled71_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7293
9,PETandDX,AD_PPI_shuffled72_missense,GNN GraphGym,0.5914,0.4902,0.463,0.4762,0.7244
9,PETandDX,AD_PPI_shuffled73_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7393
9,PETandDX,AD_PPI_shuffled74_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7564
9,PETandDX,AD_PPI_shuffled75_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7415
9,PETandDX,AD_PPI_shuffled76_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7436
9,PETandDX,AD_PPI_shuffled77_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.735
9,PETandDX,AD_PPI_shuffled78_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7414
9,PETandDX,AD_PPI_shuffled79_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7386
9,PETandDX,AD_PPI_shuffled80_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7436
9,PETandDX,AD_PPI_shuffled81_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7236
9,PETandDX,AD_PPI_shuffled82_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7372
9,PETandDX,AD_PPI_shuffled83_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7493
9,PETandDX,AD_PPI_shuffled84_missense,GNN GraphGym,0.6989,0.7717,0.6852,0.7244,0.7521
9,PETandDX,AD_PPI_shuffled85_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.745
9,PETandDX,AD_PPI_shuffled86_missense,GNN GraphGym,0.6022,0.5168,0.4444,0.4768,0.7365
9,PETandDX,AD_PPI_shuffled87_missense,GNN GraphGym,0.5269,0.7064,0.2778,0.3562,0.7393
9,PETandDX,AD_PPI_shuffled88_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7329
9,PETandDX,AD_PPI_shuffled89_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7358
9,PETandDX,AD_PPI_shuffled90_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7493
9,PETandDX,AD_PPI_shuffled91_missense,GNN GraphGym,0.6021,0.8571,0.4259,0.4934,0.7208
9,PETandDX,AD_PPI_shuffled92_missense,GNN GraphGym,0.5591,0.4554,0.537,0.4741,0.7479
9,PETandDX,AD_PPI_shuffled93_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.735
9,PETandDX,AD_PPI_shuffled94_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7279
9,PETandDX,AD_PPI_shuffled95_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7322
9,PETandDX,AD_PPI_shuffled96_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7521
9,PETandDX,AD_PPI_shuffled97_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7386
9,PETandDX,AD_PPI_shuffled98_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7236
9,PETandDX,AD_PPI_shuffled99_missense,GNN GraphGym,0.6774,0.7857,0.6111,0.6875,0.7265
9,PETandDX,AD_PPI_shuffled100_missense,GNN GraphGym,0.6882,0.7787,0.6481,0.706,0.7307
10,PETandDX,AD_PPI_shuffled1_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7151
10,PETandDX,AD_PPI_shuffled2_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6645
10,PETandDX,AD_PPI_shuffled3_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.651
10,PETandDX,AD_PPI_shuffled4_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.626
10,PETandDX,AD_PPI_shuffled5_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6916
10,PETandDX,AD_PPI_shuffled6_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.656
10,PETandDX,AD_PPI_shuffled7_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6788
10,PETandDX,AD_PPI_shuffled8_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6489
10,PETandDX,AD_PPI_shuffled9_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.7059
10,PETandDX,AD_PPI_shuffled10_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.6674
10,PETandDX,AD_PPI_shuffled11_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6646
10,PETandDX,AD_PPI_shuffled12_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6674
10,PETandDX,AD_PPI_shuffled13_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6617
10,PETandDX,AD_PPI_shuffled14_missense,GNN GraphGym,0.6774,0.6777,0.8518,0.7543,0.713
10,PETandDX,AD_PPI_shuffled15_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6831
10,PETandDX,AD_PPI_shuffled16_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6745
10,PETandDX,AD_PPI_shuffled17_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6716
10,PETandDX,AD_PPI_shuffled18_missense,GNN GraphGym,0.6559,0.6621,0.8333,0.7378,0.6873
10,PETandDX,AD_PPI_shuffled19_missense,GNN GraphGym,0.6667,0.6719,0.8333,0.7439,0.6937
10,PETandDX,AD_PPI_shuffled20_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.6546
10,PETandDX,AD_PPI_shuffled21_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.7144
10,PETandDX,AD_PPI_shuffled22_missense,GNN GraphGym,0.6022,0.657,0.6666,0.6359,0.6802
10,PETandDX,AD_PPI_shuffled23_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.7044
10,PETandDX,AD_PPI_shuffled24_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.666
10,PETandDX,AD_PPI_shuffled25_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.6859
10,PETandDX,AD_PPI_shuffled26_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.6552
10,PETandDX,AD_PPI_shuffled27_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6175
10,PETandDX,AD_PPI_shuffled28_missense,GNN GraphGym,0.5807,0.4396,0.5741,0.4979,0.6645
10,PETandDX,AD_PPI_shuffled29_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7009
10,PETandDX,AD_PPI_shuffled30_missense,GNN GraphGym,0.6774,0.6667,0.8889,0.7619,0.698
10,PETandDX,AD_PPI_shuffled31_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6318
10,PETandDX,AD_PPI_shuffled32_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6482
10,PETandDX,AD_PPI_shuffled33_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.7165
10,PETandDX,AD_PPI_shuffled34_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.656
10,PETandDX,AD_PPI_shuffled35_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.646
10,PETandDX,AD_PPI_shuffled36_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6574
10,PETandDX,AD_PPI_shuffled37_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6809
10,PETandDX,AD_PPI_shuffled38_missense,GNN GraphGym,0.6774,0.6818,0.8333,0.75,0.6517
10,PETandDX,AD_PPI_shuffled39_missense,GNN GraphGym,0.6667,0.6719,0.8333,0.7439,0.6453
10,PETandDX,AD_PPI_shuffled40_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6945
10,PETandDX,AD_PPI_shuffled41_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6517
10,PETandDX,AD_PPI_shuffled42_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6539
10,PETandDX,AD_PPI_shuffled43_missense,GNN GraphGym,0.6344,0.6332,0.9074,0.7428,0.6674
10,PETandDX,AD_PPI_shuffled44_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6745
10,PETandDX,AD_PPI_shuffled45_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6852
10,PETandDX,AD_PPI_shuffled46_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.6574
10,PETandDX,AD_PPI_shuffled47_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.7001
10,PETandDX,AD_PPI_shuffled48_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6531
10,PETandDX,AD_PPI_shuffled49_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6802
10,PETandDX,AD_PPI_shuffled50_missense,GNN GraphGym,0.6667,0.6619,0.8704,0.7518,0.6482
10,PETandDX,AD_PPI_shuffled51_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6446
10,PETandDX,AD_PPI_shuffled52_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6945
10,PETandDX,AD_PPI_shuffled53_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.6446
10,PETandDX,AD_PPI_shuffled54_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6332
10,PETandDX,AD_PPI_shuffled55_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.7108
10,PETandDX,AD_PPI_shuffled56_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.7009
10,PETandDX,AD_PPI_shuffled57_missense,GNN GraphGym,0.6559,0.657,0.8518,0.7418,0.6766
10,PETandDX,AD_PPI_shuffled58_missense,GNN GraphGym,0.6667,0.6669,0.8518,0.7479,0.6952
10,PETandDX,AD_PPI_shuffled59_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.6389
10,PETandDX,AD_PPI_shuffled60_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6418
10,PETandDX,AD_PPI_shuffled61_missense,GNN GraphGym,0.6882,0.6821,0.8704,0.7645,0.7244
10,PETandDX,AD_PPI_shuffled62_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6717
10,PETandDX,AD_PPI_shuffled63_missense,GNN GraphGym,0.6774,0.6663,0.8889,0.7614,0.6987
10,PETandDX,AD_PPI_shuffled64_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6944
10,PETandDX,AD_PPI_shuffled65_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.7009
10,PETandDX,AD_PPI_shuffled66_missense,GNN GraphGym,0.6667,0.6667,0.8518,0.748,0.656
10,PETandDX,AD_PPI_shuffled67_missense,GNN GraphGym,0.6774,0.6766,0.8518,0.7541,0.6667
10,PETandDX,AD_PPI_shuffled68_missense,GNN GraphGym,0.6667,0.6719,0.8333,0.7439,0.646
10,PETandDX,AD_PPI_shuffled69_missense,GNN GraphGym,0.6452,0.6522,0.8333,0.7317,0.6816
