fold,target,dataset,model,acc,pre,rec,f1,auc
3,PET,AD_PPI_shuffled55_missense,GNN GraphGym,0.5753,0.6212,0.6585,0.6214,0.5884
3,PET,AD_PPI_shuffled56_missense,GNN GraphGym,0.557,0.585,0.8211,0.6632,0.602
3,PET,AD_PPI_shuffled57_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5765
3,PET,AD_PPI_shuffled58_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5438
3,PET,AD_PPI_shuffled59_missense,GNN GraphGym,0.5753,0.5963,0.8211,0.672,0.592
3,PET,AD_PPI_shuffled60_missense,GNN GraphGym,0.5753,0.6212,0.6585,0.6214,0.6118
3,PET,AD_PPI_shuffled61_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.6219
3,PET,AD_PPI_shuffled62_missense,GNN GraphGym,0.5616,0.6085,0.6829,0.6215,0.5779
3,PET,AD_PPI_shuffled63_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5772
3,PET,AD_PPI_shuffled64_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5893
3,PET,AD_PPI_shuffled65_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.6048
3,PET,AD_PPI_shuffled66_missense,GNN GraphGym,0.5662,0.6372,0.5285,0.5775,0.5541
3,PET,AD_PPI_shuffled67_missense,GNN GraphGym,0.5707,0.5948,0.8049,0.6664,0.5994
3,PET,AD_PPI_shuffled68_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5638
3,PET,AD_PPI_shuffled69_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5828
3,PET,AD_PPI_shuffled70_missense,GNN GraphGym,0.5707,0.5951,0.8049,0.6661,0.6266
3,PET,AD_PPI_shuffled71_missense,GNN GraphGym,0.589,0.6241,0.7398,0.6591,0.5774
3,PET,AD_PPI_shuffled72_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5424
3,PET,AD_PPI_shuffled73_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5697
3,PET,AD_PPI_shuffled74_missense,GNN GraphGym,0.5753,0.5969,0.8211,0.6779,0.5959
3,PET,AD_PPI_shuffled75_missense,GNN GraphGym,0.5753,0.5963,0.8211,0.672,0.6034
3,PET,AD_PPI_shuffled76_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5929
3,PET,AD_PPI_shuffled77_missense,GNN GraphGym,0.5707,0.6435,0.5285,0.5803,0.5714
3,PET,AD_PPI_shuffled78_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5907
3,PET,AD_PPI_shuffled79_missense,GNN GraphGym,0.5662,0.6123,0.6911,0.6281,0.5992
3,PET,AD_PPI_shuffled80_missense,GNN GraphGym,0.557,0.585,0.8211,0.6632,0.5654
3,PET,AD_PPI_shuffled81_missense,GNN GraphGym,0.5707,0.6435,0.5285,0.5803,0.561
3,PET,AD_PPI_shuffled82_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5578
3,PET,AD_PPI_shuffled83_missense,GNN GraphGym,0.5707,0.62,0.6423,0.6156,0.5932
3,PET,AD_PPI_shuffled84_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5954
3,PET,AD_PPI_shuffled85_missense,GNN GraphGym,0.557,0.6109,0.6342,0.6106,0.5561
3,PET,AD_PPI_shuffled86_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5683
3,PET,AD_PPI_shuffled87_missense,GNN GraphGym,0.5707,0.6186,0.6504,0.6213,0.5649
3,PET,AD_PPI_shuffled88_missense,GNN GraphGym,0.5525,0.5851,0.7805,0.6512,0.5638
3,PET,AD_PPI_shuffled89_missense,GNN GraphGym,0.5753,0.6209,0.6585,0.6255,0.5945
3,PET,AD_PPI_shuffled90_missense,GNN GraphGym,0.5707,0.6435,0.5285,0.5803,0.5962
3,PET,AD_PPI_shuffled91_missense,GNN GraphGym,0.5662,0.6372,0.5285,0.5775,0.556
3,PET,AD_PPI_shuffled92_missense,GNN GraphGym,0.557,0.5845,0.8293,0.665,0.5775
3,PET,AD_PPI_shuffled93_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5891
3,PET,AD_PPI_shuffled94_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.5532
3,PET,AD_PPI_shuffled95_missense,GNN GraphGym,0.5662,0.5936,0.7886,0.6606,0.5704
3,PET,AD_PPI_shuffled96_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.6006
3,PET,AD_PPI_shuffled97_missense,GNN GraphGym,0.5616,0.5898,0.7967,0.6597,0.5658
3,PET,AD_PPI_shuffled98_missense,GNN GraphGym,0.5616,0.6364,0.5122,0.5676,0.591
3,PET,AD_PPI_shuffled99_missense,GNN GraphGym,0.5616,0.5865,0.8374,0.6687,0.5669
3,PET,AD_PPI_shuffled100_missense,GNN GraphGym,0.5296,0.5748,0.7317,0.6289,0.5739
4,PET,AD_PPI_shuffled1_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7895
4,PET,AD_PPI_shuffled2_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.773
4,PET,AD_PPI_shuffled3_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7618
4,PET,AD_PPI_shuffled4_missense,GNN GraphGym,0.694,0.7877,0.626,0.6967,0.7459
4,PET,AD_PPI_shuffled5_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7423
4,PET,AD_PPI_shuffled6_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.763
4,PET,AD_PPI_shuffled7_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7697
4,PET,AD_PPI_shuffled8_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.751
4,PET,AD_PPI_shuffled9_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7859
4,PET,AD_PPI_shuffled10_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7565
4,PET,AD_PPI_shuffled11_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.755
4,PET,AD_PPI_shuffled12_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7534
4,PET,AD_PPI_shuffled13_missense,GNN GraphGym,0.6027,0.6412,0.8618,0.7072,0.7459
4,PET,AD_PPI_shuffled14_missense,GNN GraphGym,0.6347,0.6637,0.8455,0.7199,0.7563
4,PET,AD_PPI_shuffled15_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7669
4,PET,AD_PPI_shuffled16_missense,GNN GraphGym,0.6484,0.7229,0.7317,0.6989,0.7681
4,PET,AD_PPI_shuffled17_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7915
4,PET,AD_PPI_shuffled18_missense,GNN GraphGym,0.726,0.8182,0.6585,0.7297,0.7649
4,PET,AD_PPI_shuffled19_missense,GNN GraphGym,0.6895,0.7902,0.6098,0.6882,0.7435
4,PET,AD_PPI_shuffled20_missense,GNN GraphGym,0.6803,0.7515,0.683,0.7041,0.7402
4,PET,AD_PPI_shuffled21_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7899
4,PET,AD_PPI_shuffled22_missense,GNN GraphGym,0.5251,0.2688,0.2033,0.2315,0.7214
4,PET,AD_PPI_shuffled23_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.774
4,PET,AD_PPI_shuffled24_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.7591
4,PET,AD_PPI_shuffled25_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7769
4,PET,AD_PPI_shuffled26_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7623
4,PET,AD_PPI_shuffled27_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7601
4,PET,AD_PPI_shuffled28_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7782
4,PET,AD_PPI_shuffled29_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7501
4,PET,AD_PPI_shuffled30_missense,GNN GraphGym,0.6484,0.7229,0.7317,0.6989,0.7377
4,PET,AD_PPI_shuffled31_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7702
4,PET,AD_PPI_shuffled32_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7551
4,PET,AD_PPI_shuffled33_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.769
4,PET,AD_PPI_shuffled34_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7715
4,PET,AD_PPI_shuffled35_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7808
4,PET,AD_PPI_shuffled36_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7448
4,PET,AD_PPI_shuffled37_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7679
4,PET,AD_PPI_shuffled38_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7848
4,PET,AD_PPI_shuffled39_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7474
4,PET,AD_PPI_shuffled40_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7757
4,PET,AD_PPI_shuffled41_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.779
4,PET,AD_PPI_shuffled42_missense,GNN GraphGym,0.6392,0.6663,0.8455,0.722,0.7455
4,PET,AD_PPI_shuffled43_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7519
4,PET,AD_PPI_shuffled44_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7634
4,PET,AD_PPI_shuffled45_missense,GNN GraphGym,0.7077,0.8105,0.626,0.7063,0.7585
4,PET,AD_PPI_shuffled46_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7864
4,PET,AD_PPI_shuffled47_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7509
4,PET,AD_PPI_shuffled48_missense,GNN GraphGym,0.6484,0.7229,0.7317,0.6989,0.7573
4,PET,AD_PPI_shuffled49_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7473
4,PET,AD_PPI_shuffled50_missense,GNN GraphGym,0.6895,0.7902,0.6098,0.6882,0.7637
4,PET,AD_PPI_shuffled51_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7369
4,PET,AD_PPI_shuffled52_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7588
4,PET,AD_PPI_shuffled53_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7672
4,PET,AD_PPI_shuffled54_missense,GNN GraphGym,0.6484,0.7229,0.7317,0.6989,0.7756
4,PET,AD_PPI_shuffled55_missense,GNN GraphGym,0.6758,0.7265,0.7317,0.7136,0.779
4,PET,AD_PPI_shuffled56_missense,GNN GraphGym,0.7032,0.8024,0.626,0.7029,0.7881
4,PET,AD_PPI_shuffled57_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7704
4,PET,AD_PPI_shuffled58_missense,GNN GraphGym,0.6758,0.7954,0.5691,0.6634,0.7459
4,PET,AD_PPI_shuffled59_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7852
4,PET,AD_PPI_shuffled60_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7865
4,PET,AD_PPI_shuffled61_missense,GNN GraphGym,0.7032,0.8154,0.6098,0.6977,0.7773
4,PET,AD_PPI_shuffled62_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7631
4,PET,AD_PPI_shuffled63_missense,GNN GraphGym,0.6803,0.7733,0.6098,0.6818,0.7616
4,PET,AD_PPI_shuffled64_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.8002
4,PET,AD_PPI_shuffled65_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7707
4,PET,AD_PPI_shuffled66_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7812
4,PET,AD_PPI_shuffled67_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7691
4,PET,AD_PPI_shuffled68_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7666
4,PET,AD_PPI_shuffled69_missense,GNN GraphGym,0.694,0.8121,0.5935,0.6854,0.7556
4,PET,AD_PPI_shuffled70_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.775
4,PET,AD_PPI_shuffled71_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7421
4,PET,AD_PPI_shuffled72_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7904
4,PET,AD_PPI_shuffled73_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7665
4,PET,AD_PPI_shuffled74_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7745
4,PET,AD_PPI_shuffled75_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7617
4,PET,AD_PPI_shuffled76_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.766
4,PET,AD_PPI_shuffled77_missense,GNN GraphGym,0.694,0.7855,0.626,0.6966,0.7517
4,PET,AD_PPI_shuffled78_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7766
4,PET,AD_PPI_shuffled79_missense,GNN GraphGym,0.6895,0.7508,0.7236,0.7197,0.7665
4,PET,AD_PPI_shuffled80_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7716
4,PET,AD_PPI_shuffled81_missense,GNN GraphGym,0.6895,0.7896,0.6098,0.6881,0.7666
4,PET,AD_PPI_shuffled82_missense,GNN GraphGym,0.6895,0.7522,0.7154,0.7161,0.7781
4,PET,AD_PPI_shuffled83_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7721
4,PET,AD_PPI_shuffled84_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7908
4,PET,AD_PPI_shuffled85_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.781
4,PET,AD_PPI_shuffled86_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7559
4,PET,AD_PPI_shuffled87_missense,GNN GraphGym,0.7032,0.8085,0.6179,0.7004,0.7687
4,PET,AD_PPI_shuffled88_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7759
4,PET,AD_PPI_shuffled89_missense,GNN GraphGym,0.7077,0.8104,0.626,0.7062,0.7782
4,PET,AD_PPI_shuffled90_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7847
4,PET,AD_PPI_shuffled91_missense,GNN GraphGym,0.621,0.873,0.4228,0.4848,0.7551
4,PET,AD_PPI_shuffled92_missense,GNN GraphGym,0.6529,0.8397,0.4878,0.5865,0.7689
4,PET,AD_PPI_shuffled93_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7485
4,PET,AD_PPI_shuffled94_missense,GNN GraphGym,0.694,0.7981,0.6098,0.6912,0.7435
4,PET,AD_PPI_shuffled95_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7616
4,PET,AD_PPI_shuffled96_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7669
4,PET,AD_PPI_shuffled97_missense,GNN GraphGym,0.6849,0.7812,0.6098,0.6849,0.7619
4,PET,AD_PPI_shuffled98_missense,GNN GraphGym,0.6986,0.8065,0.6098,0.6944,0.7828
4,PET,AD_PPI_shuffled99_missense,GNN GraphGym,0.6529,0.7187,0.7479,0.7077,0.7506
4,PET,AD_PPI_shuffled100_missense,GNN GraphGym,0.6849,0.7818,0.6098,0.685,0.776
5,PET,AD_PPI_shuffled1_missense,GNN GraphGym,0.758,0.7656,0.8212,0.7922,0.7999
5,PET,AD_PPI_shuffled2_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7814
5,PET,AD_PPI_shuffled3_missense,GNN GraphGym,0.726,0.7182,0.8943,0.7888,0.7699
5,PET,AD_PPI_shuffled4_missense,GNN GraphGym,0.6301,0.632,0.9431,0.7462,0.7607
5,PET,AD_PPI_shuffled5_missense,GNN GraphGym,0.7625,0.7594,0.8456,0.8,0.7752
5,PET,AD_PPI_shuffled6_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7996
5,PET,AD_PPI_shuffled7_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7839
5,PET,AD_PPI_shuffled8_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7727
5,PET,AD_PPI_shuffled9_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.79
5,PET,AD_PPI_shuffled10_missense,GNN GraphGym,0.7077,0.7077,0.8862,0.7783,0.7927
5,PET,AD_PPI_shuffled11_missense,GNN GraphGym,0.6301,0.6259,0.9431,0.7452,0.7588
5,PET,AD_PPI_shuffled12_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7843
5,PET,AD_PPI_shuffled13_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7876
5,PET,AD_PPI_shuffled14_missense,GNN GraphGym,0.7717,0.7791,0.8293,0.8031,0.7838
5,PET,AD_PPI_shuffled15_missense,GNN GraphGym,0.7443,0.7339,0.8781,0.7955,0.7956
5,PET,AD_PPI_shuffled16_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.779
5,PET,AD_PPI_shuffled17_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7999
5,PET,AD_PPI_shuffled18_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.7923
5,PET,AD_PPI_shuffled19_missense,GNN GraphGym,0.694,0.6927,0.8943,0.7715,0.7513
5,PET,AD_PPI_shuffled20_missense,GNN GraphGym,0.7032,0.7044,0.8943,0.7778,0.7613
5,PET,AD_PPI_shuffled21_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7854
5,PET,AD_PPI_shuffled22_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.7875
5,PET,AD_PPI_shuffled23_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.779
5,PET,AD_PPI_shuffled24_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7861
5,PET,AD_PPI_shuffled25_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7908
5,PET,AD_PPI_shuffled26_missense,GNN GraphGym,0.7671,0.7774,0.8212,0.7983,0.7808
5,PET,AD_PPI_shuffled27_missense,GNN GraphGym,0.7488,0.7468,0.8374,0.7893,0.7701
5,PET,AD_PPI_shuffled28_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.787
5,PET,AD_PPI_shuffled29_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7933
5,PET,AD_PPI_shuffled30_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7854
5,PET,AD_PPI_shuffled31_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.79
5,PET,AD_PPI_shuffled32_missense,GNN GraphGym,0.7671,0.7609,0.8537,0.8046,0.767
5,PET,AD_PPI_shuffled33_missense,GNN GraphGym,0.7671,0.7648,0.8456,0.8031,0.7877
5,PET,AD_PPI_shuffled34_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7995
5,PET,AD_PPI_shuffled35_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7904
5,PET,AD_PPI_shuffled36_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7857
5,PET,AD_PPI_shuffled37_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7834
5,PET,AD_PPI_shuffled38_missense,GNN GraphGym,0.7625,0.7594,0.8456,0.8,0.7804
5,PET,AD_PPI_shuffled39_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7885
5,PET,AD_PPI_shuffled40_missense,GNN GraphGym,0.7214,0.7161,0.8862,0.7841,0.7562
5,PET,AD_PPI_shuffled41_missense,GNN GraphGym,0.7717,0.7748,0.8374,0.8047,0.7995
5,PET,AD_PPI_shuffled42_missense,GNN GraphGym,0.6895,0.7001,0.8537,0.7591,0.7775
5,PET,AD_PPI_shuffled43_missense,GNN GraphGym,0.6986,0.694,0.8943,0.7738,0.7623
5,PET,AD_PPI_shuffled44_missense,GNN GraphGym,0.6712,0.6557,0.935,0.7648,0.7774
5,PET,AD_PPI_shuffled45_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7795
5,PET,AD_PPI_shuffled46_missense,GNN GraphGym,0.7671,0.7609,0.8537,0.8046,0.7857
5,PET,AD_PPI_shuffled47_missense,GNN GraphGym,0.7717,0.7787,0.8293,0.8032,0.7823
5,PET,AD_PPI_shuffled48_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7966
5,PET,AD_PPI_shuffled49_missense,GNN GraphGym,0.758,0.7692,0.813,0.7905,0.7678
5,PET,AD_PPI_shuffled50_missense,GNN GraphGym,0.7488,0.7468,0.8374,0.7893,0.7716
5,PET,AD_PPI_shuffled51_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.779
5,PET,AD_PPI_shuffled52_missense,GNN GraphGym,0.7625,0.7673,0.8293,0.797,0.7945
5,PET,AD_PPI_shuffled53_missense,GNN GraphGym,0.7671,0.7773,0.8212,0.7985,0.7956
5,PET,AD_PPI_shuffled54_missense,GNN GraphGym,0.726,0.7182,0.8943,0.7888,0.7821
5,PET,AD_PPI_shuffled55_missense,GNN GraphGym,0.7671,0.7654,0.8456,0.8032,0.7951
5,PET,AD_PPI_shuffled56_missense,GNN GraphGym,0.7306,0.7223,0.8862,0.7896,0.7833
5,PET,AD_PPI_shuffled57_missense,GNN GraphGym,0.7625,0.7636,0.8374,0.7986,0.7865
5,PET,AD_PPI_shuffled58_missense,GNN GraphGym,0.7625,0.7634,0.8374,0.7985,0.7793
5,PET,AD_PPI_shuffled59_missense,GNN GraphGym,0.7671,0.7609,0.8537,0.8046,0.7855
5,PET,AD_PPI_shuffled60_missense,GNN GraphGym,0.6118,0.5933,0.9919,0.7421,0.7915
5,PET,AD_PPI_shuffled61_missense,GNN GraphGym,0.6895,0.6738,0.9268,0.773,0.7953
5,PET,AD_PPI_shuffled62_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7834
5,PET,AD_PPI_shuffled63_missense,GNN GraphGym,0.7123,0.7008,0.8862,0.7775,0.7739
5,PET,AD_PPI_shuffled64_missense,GNN GraphGym,0.6621,0.655,0.935,0.7608,0.7782
5,PET,AD_PPI_shuffled65_missense,GNN GraphGym,0.7671,0.7773,0.8212,0.7985,0.7731
5,PET,AD_PPI_shuffled66_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7961
5,PET,AD_PPI_shuffled67_missense,GNN GraphGym,0.7717,0.7748,0.8374,0.8047,0.7872
5,PET,AD_PPI_shuffled68_missense,GNN GraphGym,0.7717,0.7791,0.8293,0.8031,0.7852
5,PET,AD_PPI_shuffled69_missense,GNN GraphGym,0.758,0.7656,0.8212,0.7922,0.7729
5,PET,AD_PPI_shuffled70_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7792
5,PET,AD_PPI_shuffled71_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7829
5,PET,AD_PPI_shuffled72_missense,GNN GraphGym,0.7717,0.7748,0.8374,0.8047,0.805
5,PET,AD_PPI_shuffled73_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7873
5,PET,AD_PPI_shuffled74_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7701
5,PET,AD_PPI_shuffled75_missense,GNN GraphGym,0.7534,0.7638,0.813,0.7875,0.7801
5,PET,AD_PPI_shuffled76_missense,GNN GraphGym,0.7717,0.7791,0.8293,0.8031,0.8007
5,PET,AD_PPI_shuffled77_missense,GNN GraphGym,0.7671,0.7727,0.8293,0.8,0.7718
5,PET,AD_PPI_shuffled78_missense,GNN GraphGym,0.7671,0.7654,0.8456,0.8032,0.7785
5,PET,AD_PPI_shuffled79_missense,GNN GraphGym,0.7032,0.6977,0.8943,0.7766,0.7825
5,PET,AD_PPI_shuffled80_missense,GNN GraphGym,0.7671,0.7654,0.8456,0.8032,0.7923
5,PET,AD_PPI_shuffled81_missense,GNN GraphGym,0.7671,0.7691,0.8374,0.8016,0.7959
5,PET,AD_PPI_shuffled82_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7975
5,PET,AD_PPI_shuffled83_missense,GNN GraphGym,0.7214,0.7165,0.8862,0.784,0.7689
5,PET,AD_PPI_shuffled84_missense,GNN GraphGym,0.7671,0.7692,0.8374,0.8015,0.7854
5,PET,AD_PPI_shuffled85_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7922
5,PET,AD_PPI_shuffled86_missense,GNN GraphGym,0.7625,0.7634,0.8374,0.7985,0.7732
5,PET,AD_PPI_shuffled87_missense,GNN GraphGym,0.7625,0.7634,0.8374,0.7985,0.7754
5,PET,AD_PPI_shuffled88_missense,GNN GraphGym,0.7351,0.7255,0.8862,0.792,0.7913
5,PET,AD_PPI_shuffled89_missense,GNN GraphGym,0.7625,0.7555,0.8537,0.8016,0.7807
5,PET,AD_PPI_shuffled90_missense,GNN GraphGym,0.7671,0.7691,0.8374,0.8016,0.7862
5,PET,AD_PPI_shuffled91_missense,GNN GraphGym,0.7488,0.7422,0.8781,0.7986,0.7908
5,PET,AD_PPI_shuffled92_missense,GNN GraphGym,0.7762,0.7808,0.8374,0.8079,0.7842
5,PET,AD_PPI_shuffled93_missense,GNN GraphGym,0.7534,0.7674,0.8049,0.7857,0.7755
5,PET,AD_PPI_shuffled94_missense,GNN GraphGym,0.7808,0.7907,0.8293,0.8095,0.7816
5,PET,AD_PPI_shuffled95_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7994
5,PET,AD_PPI_shuffled96_missense,GNN GraphGym,0.7717,0.7708,0.8456,0.8062,0.7975
5,PET,AD_PPI_shuffled97_missense,GNN GraphGym,0.7671,0.7688,0.8374,0.8015,0.7884
5,PET,AD_PPI_shuffled98_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7655
5,PET,AD_PPI_shuffled99_missense,GNN GraphGym,0.758,0.754,0.8456,0.797,0.7783
5,PET,AD_PPI_shuffled100_missense,GNN GraphGym,0.7443,0.738,0.8456,0.7879,0.7844
6,PET,AD_PPI_shuffled1_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6933
6,PET,AD_PPI_shuffled2_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.7071
6,PET,AD_PPI_shuffled3_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6987
6,PET,AD_PPI_shuffled4_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6661
6,PET,AD_PPI_shuffled5_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6752
6,PET,AD_PPI_shuffled6_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.675
6,PET,AD_PPI_shuffled7_missense,GNN GraphGym,0.6255,0.6891,0.6585,0.65,0.6853
6,PET,AD_PPI_shuffled8_missense,GNN GraphGym,0.6164,0.7241,0.5122,0.6,0.6856
6,PET,AD_PPI_shuffled9_missense,GNN GraphGym,0.6027,0.6875,0.5366,0.6027,0.6801
