fold,target,dataset,model,acc,pre,rec,f1,auc
5,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.8021,0.8187,0.8333,0.8258,0.8373
5,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8591
5,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.8651
5,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.7812,0.7895,0.8333,0.8108,0.8386
5,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.7916,0.8041,0.8333,0.8183,0.836
5,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.7292,0.7448,0.8889,0.796,0.8465
6,PETandDX,AD_PPI_rewired1_missense,GNN GraphGym,0.5313,0.7157,0.3148,0.3913,0.6118
6,PETandDX,AD_PPI_rewired2_missense,GNN GraphGym,0.4792,0.1875,0.3333,0.24,0.5979
6,PETandDX,AD_PPI_rewired3_missense,GNN GraphGym,0.5417,0.4306,0.4074,0.4183,0.5979
6,PETandDX,AD_PPI_rewired4_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.625
6,PETandDX,AD_PPI_rewired5_missense,GNN GraphGym,0.6146,0.6542,0.7593,0.6845,0.6706
6,PETandDX,AD_PPI_rewired6_missense,GNN GraphGym,0.5521,0.5915,0.6667,0.6265,0.631
6,PETandDX,AD_PPI_rewired7_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.5714
6,PETandDX,AD_PPI_rewired8_missense,GNN GraphGym,0.5312,0.4127,0.4445,0.4274,0.6567
6,PETandDX,AD_PPI_rewired9_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6786
6,PETandDX,AD_PPI_rewired10_missense,GNN GraphGym,0.5625,0.6124,0.6111,0.6114,0.5794
6,PETandDX,AD_PPI_rewired11_missense,GNN GraphGym,0.5729,0.5907,0.8704,0.6895,0.6534
6,PETandDX,AD_PPI_rewired12_missense,GNN GraphGym,0.6146,0.6508,0.6852,0.6667,0.625
6,PETandDX,AD_PPI_rewired13_missense,GNN GraphGym,0.6042,0.6414,0.6852,0.6611,0.6171
6,PETandDX,AD_PPI_rewired14_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.6124
6,PETandDX,AD_PPI_rewired15_missense,GNN GraphGym,0.5729,0.6169,0.7222,0.6572,0.5648
6,PETandDX,AD_PPI_rewired16_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6878
6,PETandDX,AD_PPI_rewired17_missense,GNN GraphGym,0.5937,0.7778,0.5,0.5397,0.6786
6,PETandDX,AD_PPI_rewired18_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6336
6,PETandDX,AD_PPI_rewired19_missense,GNN GraphGym,0.5938,0.6377,0.6481,0.6413,0.5926
6,PETandDX,AD_PPI_rewired20_missense,GNN GraphGym,0.6146,0.6602,0.6482,0.654,0.6005
6,PETandDX,AD_PPI_rewired21_missense,GNN GraphGym,0.5729,0.6173,0.7037,0.6519,0.6322
6,PETandDX,AD_PPI_rewired22_missense,GNN GraphGym,0.6146,0.6508,0.6852,0.6667,0.6323
6,PETandDX,AD_PPI_rewired23_missense,GNN GraphGym,0.5521,0.6042,0.6667,0.6265,0.5661
6,PETandDX,AD_PPI_rewired24_missense,GNN GraphGym,0.5834,0.7092,0.5,0.558,0.6091
6,PETandDX,AD_PPI_rewired25_missense,GNN GraphGym,0.6042,0.6445,0.6667,0.655,0.6257
6,PETandDX,AD_PPI_rewired26_missense,GNN GraphGym,0.6146,0.638,0.7778,0.6894,0.6382
6,PETandDX,AD_PPI_rewired27_missense,GNN GraphGym,0.6042,0.6445,0.6667,0.655,0.5985
6,PETandDX,AD_PPI_rewired28_missense,GNN GraphGym,0.5208,0.4653,0.4259,0.3789,0.6177
6,PETandDX,AD_PPI_rewired29_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.627
6,PETandDX,AD_PPI_rewired30_missense,GNN GraphGym,0.5938,0.6471,0.6111,0.6286,0.5913
6,PETandDX,AD_PPI_rewired31_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.5754
6,PETandDX,AD_PPI_rewired32_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6607
6,PETandDX,AD_PPI_rewired33_missense,GNN GraphGym,0.5625,0.6,0.6667,0.6316,0.6673
6,PETandDX,AD_PPI_rewired34_missense,GNN GraphGym,0.5416,0.5859,0.6296,0.6069,0.6257
6,PETandDX,AD_PPI_rewired35_missense,GNN GraphGym,0.5833,0.6222,0.6667,0.6433,0.5873
6,PETandDX,AD_PPI_rewired36_missense,GNN GraphGym,0.5521,0.596,0.6482,0.6203,0.5364
6,PETandDX,AD_PPI_rewired37_missense,GNN GraphGym,0.6042,0.6414,0.6852,0.6611,0.6058
6,PETandDX,AD_PPI_rewired38_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6297
6,PETandDX,AD_PPI_rewired39_missense,GNN GraphGym,0.5625,0.6,0.6667,0.6316,0.6402
6,PETandDX,AD_PPI_rewired40_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.5886
6,PETandDX,AD_PPI_rewired41_missense,GNN GraphGym,0.6146,0.6602,0.6482,0.654,0.6323
6,PETandDX,AD_PPI_rewired42_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.627
6,PETandDX,AD_PPI_rewired43_missense,GNN GraphGym,0.6042,0.6536,0.6296,0.6413,0.6389
6,PETandDX,AD_PPI_rewired44_missense,GNN GraphGym,0.5834,0.6189,0.7407,0.6591,0.633
6,PETandDX,AD_PPI_rewired45_missense,GNN GraphGym,0.5417,0.4097,0.5556,0.4622,0.6316
6,PETandDX,AD_PPI_rewired46_missense,GNN GraphGym,0.6354,0.6798,0.6667,0.673,0.6482
6,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.5417,0.4097,0.5556,0.4622,0.6601
6,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.5625,0.6,0.6667,0.6316,0.6078
6,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.5937,0.6273,0.7593,0.6758,0.6349
6,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.5729,0.4321,0.537,0.4741,0.631
6,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.574
6,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.5833
6,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.6042,0.6536,0.6296,0.6413,0.5939
6,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.5938,0.6316,0.6667,0.6486,0.6667
6,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6475
6,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.6042,0.6445,0.6667,0.655,0.6376
6,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6878
6,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6475
6,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6363
6,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.5938,0.6316,0.6667,0.6486,0.6071
6,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.5625,0.6814,0.463,0.51,0.6343
6,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.6354,0.6889,0.6482,0.6667,0.5912
6,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.5521,0.4514,0.4259,0.4379,0.6257
6,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.5833,0.6222,0.6667,0.6433,0.6726
6,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.5938,0.6471,0.6111,0.6286,0.6257
6,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.6146,0.6575,0.6667,0.6613,0.6561
6,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6296
6,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.6111
6,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.5834,0.6189,0.7407,0.6591,0.5853
6,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6091
6,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6177
6,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.5939
6,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6468
6,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6243
6,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.5939
6,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.625,0.6875,0.6111,0.6471,0.6468
6,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.6587
6,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6435
6,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.5937,0.6031,0.9074,0.7142,0.5952
6,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6363
6,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.5417,0.4097,0.5556,0.4622,0.5675
6,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.5833,0.6222,0.6667,0.6433,0.6892
6,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.5741
6,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.701
6,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6336
6,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6144
6,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.4792,0.2083,0.1852,0.1961,0.6984
6,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6151
6,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.6495
6,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.5313,0.6375,0.5,0.4808,0.5899
6,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.6085
6,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.5913
6,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.6138
6,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.4687,0.1875,0.3333,0.24,0.6402
6,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6283
6,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6799
6,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6508
6,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.625,0.6667,0.6667,0.6667,0.6071
6,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.6146,0.674,0.6111,0.6409,0.6217
6,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.6042,0.632,0.7778,0.6845,0.6257
7,PETandDX,AD_PPI_rewired1_missense,GNN GraphGym,0.5104,0.375,0.6667,0.48,0.746
7,PETandDX,AD_PPI_rewired2_missense,GNN GraphGym,0.7708,0.7759,0.8333,0.8031,0.7705
7,PETandDX,AD_PPI_rewired3_missense,GNN GraphGym,0.5833,0.4375,0.6111,0.5032,0.7851
7,PETandDX,AD_PPI_rewired4_missense,GNN GraphGym,0.6354,0.6382,0.9444,0.7503,0.8419
7,PETandDX,AD_PPI_rewired5_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7652
7,PETandDX,AD_PPI_rewired6_missense,GNN GraphGym,0.7708,0.7847,0.8148,0.7986,0.7546
7,PETandDX,AD_PPI_rewired7_missense,GNN GraphGym,0.6875,0.6968,0.8704,0.7624,0.7255
7,PETandDX,AD_PPI_rewired8_missense,GNN GraphGym,0.5104,0.375,0.6667,0.48,0.7811
7,PETandDX,AD_PPI_rewired9_missense,GNN GraphGym,0.6146,0.6588,0.8519,0.7071,0.7804
7,PETandDX,AD_PPI_rewired10_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.7871
7,PETandDX,AD_PPI_rewired11_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.8234
7,PETandDX,AD_PPI_rewired12_missense,GNN GraphGym,0.6979,0.6935,0.8889,0.7712,0.8023
7,PETandDX,AD_PPI_rewired13_missense,GNN GraphGym,0.5521,0.4049,0.6111,0.4839,0.7282
7,PETandDX,AD_PPI_rewired14_missense,GNN GraphGym,0.4792,0.3542,0.3519,0.2733,0.8036
7,PETandDX,AD_PPI_rewired15_missense,GNN GraphGym,0.4271,0.1667,0.037,0.0606,0.7242
7,PETandDX,AD_PPI_rewired16_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7758
7,PETandDX,AD_PPI_rewired17_missense,GNN GraphGym,0.5208,0.4375,0.4444,0.3938,0.8016
7,PETandDX,AD_PPI_rewired18_missense,GNN GraphGym,0.5834,0.5746,1,0.7298,0.8155
7,PETandDX,AD_PPI_rewired19_missense,GNN GraphGym,0.6354,0.5,0.5555,0.5263,0.7937
7,PETandDX,AD_PPI_rewired20_missense,GNN GraphGym,0.7708,0.7671,0.8518,0.8069,0.7811
7,PETandDX,AD_PPI_rewired21_missense,GNN GraphGym,0.7604,0.7724,0.8148,0.7927,0.7533
7,PETandDX,AD_PPI_rewired22_missense,GNN GraphGym,0.6666,0.779,0.5556,0.6258,0.8016
7,PETandDX,AD_PPI_rewired23_missense,GNN GraphGym,0.6042,0.7708,0.6481,0.5698,0.7665
7,PETandDX,AD_PPI_rewired24_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7672
7,PETandDX,AD_PPI_rewired25_missense,GNN GraphGym,0.5834,0.6403,0.7963,0.6577,0.7989
7,PETandDX,AD_PPI_rewired26_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.7937
7,PETandDX,AD_PPI_rewired27_missense,GNN GraphGym,0.6562,0.5,0.6111,0.5489,0.7877
7,PETandDX,AD_PPI_rewired28_missense,GNN GraphGym,0.6459,0.6371,0.9444,0.753,0.7606
7,PETandDX,AD_PPI_rewired29_missense,GNN GraphGym,0.5104,0.375,0.6667,0.48,0.7718
7,PETandDX,AD_PPI_rewired30_missense,GNN GraphGym,0.7083,0.7138,0.8889,0.7805,0.7368
7,PETandDX,AD_PPI_rewired31_missense,GNN GraphGym,0.6146,0.784,0.6481,0.5769,0.746
7,PETandDX,AD_PPI_rewired32_missense,GNN GraphGym,0.5625,0.5625,1,0.72,0.8201
7,PETandDX,AD_PPI_rewired33_missense,GNN GraphGym,0.6146,0.6417,0.8889,0.7224,0.7698
7,PETandDX,AD_PPI_rewired34_missense,GNN GraphGym,0.75,0.7451,0.8518,0.7936,0.7229
7,PETandDX,AD_PPI_rewired35_missense,GNN GraphGym,0.6563,0.6502,0.9444,0.7601,0.8168
7,PETandDX,AD_PPI_rewired36_missense,GNN GraphGym,0.6354,0.6382,0.9444,0.7503,0.7619
7,PETandDX,AD_PPI_rewired37_missense,GNN GraphGym,0.6979,0.7007,0.8889,0.7734,0.7738
7,PETandDX,AD_PPI_rewired38_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7963
7,PETandDX,AD_PPI_rewired39_missense,GNN GraphGym,0.5521,0.7144,0.7037,0.5516,0.7712
7,PETandDX,AD_PPI_rewired40_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.7778
7,PETandDX,AD_PPI_rewired41_missense,GNN GraphGym,0.6354,0.5,0.5555,0.5263,0.8003
7,PETandDX,AD_PPI_rewired42_missense,GNN GraphGym,0.5521,0.7144,0.7037,0.5516,0.7804
7,PETandDX,AD_PPI_rewired43_missense,GNN GraphGym,0.6666,0.6934,0.7407,0.7132,0.7229
7,PETandDX,AD_PPI_rewired44_missense,GNN GraphGym,0.6459,0.6463,0.9259,0.7491,0.7513
7,PETandDX,AD_PPI_rewired45_missense,GNN GraphGym,0.5313,0.3871,0.6667,0.4898,0.7586
7,PETandDX,AD_PPI_rewired46_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7421
7,PETandDX,AD_PPI_rewired47_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.8128
7,PETandDX,AD_PPI_rewired48_missense,GNN GraphGym,0.6354,0.6508,0.9074,0.7429,0.7513
7,PETandDX,AD_PPI_rewired49_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.7533
7,PETandDX,AD_PPI_rewired50_missense,GNN GraphGym,0.5833,0.4375,0.6111,0.5032,0.707
7,PETandDX,AD_PPI_rewired51_missense,GNN GraphGym,0.7812,0.7803,0.8518,0.814,0.7414
7,PETandDX,AD_PPI_rewired52_missense,GNN GraphGym,0.6458,0.6931,0.7592,0.6942,0.8082
7,PETandDX,AD_PPI_rewired53_missense,GNN GraphGym,0.6979,0.7028,0.8704,0.7673,0.7553
7,PETandDX,AD_PPI_rewired54_missense,GNN GraphGym,0.7291,0.7696,0.7407,0.7485,0.7553
7,PETandDX,AD_PPI_rewired55_missense,GNN GraphGym,0.5417,0.6033,0.7037,0.5484,0.7923
7,PETandDX,AD_PPI_rewired56_missense,GNN GraphGym,0.5208,0.381,0.6667,0.4849,0.7209
7,PETandDX,AD_PPI_rewired57_missense,GNN GraphGym,0.75,0.7681,0.7963,0.7811,0.7831
7,PETandDX,AD_PPI_rewired58_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.8036
7,PETandDX,AD_PPI_rewired59_missense,GNN GraphGym,0.6979,0.7007,0.8889,0.7734,0.6984
7,PETandDX,AD_PPI_rewired60_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.7421
7,PETandDX,AD_PPI_rewired61_missense,GNN GraphGym,0.5729,0.5685,1,0.7249,0.7652
7,PETandDX,AD_PPI_rewired62_missense,GNN GraphGym,0.6667,0.6782,0.8518,0.7439,0.7553
7,PETandDX,AD_PPI_rewired63_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.7308
7,PETandDX,AD_PPI_rewired64_missense,GNN GraphGym,0.6979,0.6935,0.8889,0.7712,0.793
7,PETandDX,AD_PPI_rewired65_missense,GNN GraphGym,0.5208,0.381,0.6667,0.4849,0.7831
7,PETandDX,AD_PPI_rewired66_missense,GNN GraphGym,0.5,0.3661,0.6111,0.4574,0.7116
7,PETandDX,AD_PPI_rewired67_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.7745
7,PETandDX,AD_PPI_rewired68_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.8274
7,PETandDX,AD_PPI_rewired69_missense,GNN GraphGym,0.6875,0.6868,0.8889,0.768,0.7044
7,PETandDX,AD_PPI_rewired70_missense,GNN GraphGym,0.6875,0.7641,0.6482,0.6844,0.8003
7,PETandDX,AD_PPI_rewired71_missense,GNN GraphGym,0.7083,0.7429,0.7037,0.7023,0.7586
7,PETandDX,AD_PPI_rewired72_missense,GNN GraphGym,0.6354,0.631,0.9444,0.7481,0.7077
7,PETandDX,AD_PPI_rewired73_missense,GNN GraphGym,0.6979,0.6935,0.8889,0.7712,0.7374
7,PETandDX,AD_PPI_rewired74_missense,GNN GraphGym,0.5313,0.381,0.6667,0.4849,0.7659
7,PETandDX,AD_PPI_rewired75_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.8287
7,PETandDX,AD_PPI_rewired76_missense,GNN GraphGym,0.7083,0.7315,0.7592,0.7446,0.6905
7,PETandDX,AD_PPI_rewired77_missense,GNN GraphGym,0.5729,0.5685,1,0.7249,0.7917
7,PETandDX,AD_PPI_rewired78_missense,GNN GraphGym,0.6771,0.8465,0.5926,0.6001,0.7401
7,PETandDX,AD_PPI_rewired79_missense,GNN GraphGym,0.5521,0.7144,0.7037,0.5516,0.787
7,PETandDX,AD_PPI_rewired80_missense,GNN GraphGym,0.5417,0.6033,0.7037,0.5484,0.7282
7,PETandDX,AD_PPI_rewired81_missense,GNN GraphGym,0.7187,0.7441,0.7593,0.7511,0.7169
7,PETandDX,AD_PPI_rewired82_missense,GNN GraphGym,0.6458,0.5224,0.537,0.5295,0.7235
7,PETandDX,AD_PPI_rewired83_missense,GNN GraphGym,0.7396,0.7549,0.7963,0.7747,0.7599
7,PETandDX,AD_PPI_rewired84_missense,GNN GraphGym,0.5625,0.7204,0.7037,0.5565,0.7976
7,PETandDX,AD_PPI_rewired85_missense,GNN GraphGym,0.6875,0.6889,0.8703,0.7624,0.7216
7,PETandDX,AD_PPI_rewired86_missense,GNN GraphGym,0.6458,0.5,0.5555,0.5263,0.7612
7,PETandDX,AD_PPI_rewired87_missense,GNN GraphGym,0.75,0.7671,0.7963,0.7813,0.7593
7,PETandDX,AD_PPI_rewired88_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.8069
7,PETandDX,AD_PPI_rewired89_missense,GNN GraphGym,0.5521,0.7144,0.7037,0.5516,0.7731
7,PETandDX,AD_PPI_rewired90_missense,GNN GraphGym,0.6562,0.7116,0.7592,0.7062,0.748
7,PETandDX,AD_PPI_rewired91_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.7824
7,PETandDX,AD_PPI_rewired92_missense,GNN GraphGym,0.5417,0.3871,0.6667,0.4898,0.8234
7,PETandDX,AD_PPI_rewired93_missense,GNN GraphGym,0.5208,0.375,0.6667,0.48,0.7672
7,PETandDX,AD_PPI_rewired94_missense,GNN GraphGym,0.6979,0.7193,0.7963,0.7493,0.707
7,PETandDX,AD_PPI_rewired95_missense,GNN GraphGym,0.7708,0.7763,0.8333,0.8037,0.7328
7,PETandDX,AD_PPI_rewired96_missense,GNN GraphGym,0.6563,0.6502,0.9444,0.7601,0.7798
7,PETandDX,AD_PPI_rewired97_missense,GNN GraphGym,0.5937,0.6117,0.8704,0.7124,0.7183
7,PETandDX,AD_PPI_rewired98_missense,GNN GraphGym,0.5729,0.5685,1,0.7249,0.8009
7,PETandDX,AD_PPI_rewired99_missense,GNN GraphGym,0.6458,0.6442,0.9444,0.7552,0.8009
7,PETandDX,AD_PPI_rewired100_missense,GNN GraphGym,0.7604,0.7632,0.8333,0.7966,0.7692
8,PETandDX,AD_PPI_rewired1_missense,GNN GraphGym,0.7097,0.7713,0.8148,0.7702,0.7521
8,PETandDX,AD_PPI_rewired2_missense,GNN GraphGym,0.7527,0.8074,0.7593,0.7812,0.7735
8,PETandDX,AD_PPI_rewired3_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7479
8,PETandDX,AD_PPI_rewired4_missense,GNN GraphGym,0.7097,0.7554,0.7407,0.7475,0.7528
8,PETandDX,AD_PPI_rewired5_missense,GNN GraphGym,0.6774,0.7222,0.7222,0.7222,0.6766
8,PETandDX,AD_PPI_rewired6_missense,GNN GraphGym,0.6774,0.7077,0.8333,0.7518,0.7493
8,PETandDX,AD_PPI_rewired7_missense,GNN GraphGym,0.6774,0.7427,0.6852,0.7117,0.6674
8,PETandDX,AD_PPI_rewired8_missense,GNN GraphGym,0.5699,0.4138,0.6667,0.5107,0.7464
8,PETandDX,AD_PPI_rewired9_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.7821
8,PETandDX,AD_PPI_rewired10_missense,GNN GraphGym,0.7097,0.7713,0.8148,0.7702,0.7493
8,PETandDX,AD_PPI_rewired11_missense,GNN GraphGym,0.4839,0.5269,0.3519,0.28,0.7991
8,PETandDX,AD_PPI_rewired12_missense,GNN GraphGym,0.6344,0.6536,0.8704,0.735,0.6973
8,PETandDX,AD_PPI_rewired13_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7628
8,PETandDX,AD_PPI_rewired14_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7343
8,PETandDX,AD_PPI_rewired15_missense,GNN GraphGym,0.6667,0.6893,0.9074,0.7629,0.7265
8,PETandDX,AD_PPI_rewired16_missense,GNN GraphGym,0.6882,0.763,0.7592,0.7475,0.7115
8,PETandDX,AD_PPI_rewired17_missense,GNN GraphGym,0.6774,0.7222,0.7222,0.7222,0.6538
8,PETandDX,AD_PPI_rewired18_missense,GNN GraphGym,0.5914,0.6039,0.8704,0.7124,0.6738
8,PETandDX,AD_PPI_rewired19_missense,GNN GraphGym,0.7097,0.7709,0.8148,0.7694,0.7714
8,PETandDX,AD_PPI_rewired20_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7557
8,PETandDX,AD_PPI_rewired21_missense,GNN GraphGym,0.6237,0.718,0.6111,0.5815,0.7578
8,PETandDX,AD_PPI_rewired22_missense,GNN GraphGym,0.6667,0.6847,0.8519,0.7494,0.7692
8,PETandDX,AD_PPI_rewired23_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7693
8,PETandDX,AD_PPI_rewired24_missense,GNN GraphGym,0.6236,0.6607,0.7593,0.7029,0.7051
8,PETandDX,AD_PPI_rewired25_missense,GNN GraphGym,0.6882,0.7167,0.8148,0.7506,0.7051
8,PETandDX,AD_PPI_rewired26_missense,GNN GraphGym,0.6021,0.594,1,0.7451,0.7892
8,PETandDX,AD_PPI_rewired27_missense,GNN GraphGym,0.6452,0.6553,0.9074,0.7479,0.7315
8,PETandDX,AD_PPI_rewired28_missense,GNN GraphGym,0.5699,0.6676,0.5741,0.543,0.7229
8,PETandDX,AD_PPI_rewired29_missense,GNN GraphGym,0.4731,0.2069,0.3333,0.2553,0.708
8,PETandDX,AD_PPI_rewired30_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.7749
8,PETandDX,AD_PPI_rewired31_missense,GNN GraphGym,0.6021,0.594,1,0.7451,0.7956
8,PETandDX,AD_PPI_rewired32_missense,GNN GraphGym,0.6021,0.594,1,0.7451,0.7806
8,PETandDX,AD_PPI_rewired33_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7272
8,PETandDX,AD_PPI_rewired34_missense,GNN GraphGym,0.6344,0.6523,0.8704,0.7349,0.7493
8,PETandDX,AD_PPI_rewired35_missense,GNN GraphGym,0.5914,0.4618,0.5741,0.503,0.7372
8,PETandDX,AD_PPI_rewired36_missense,GNN GraphGym,0.7097,0.7647,0.7222,0.7429,0.7607
8,PETandDX,AD_PPI_rewired37_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.7322
8,PETandDX,AD_PPI_rewired38_missense,GNN GraphGym,0.5269,0.4,0.2593,0.2944,0.7536
8,PETandDX,AD_PPI_rewired39_missense,GNN GraphGym,0.6452,0.5806,0.5,0.5371,0.7571
8,PETandDX,AD_PPI_rewired40_missense,GNN GraphGym,0.5269,0.4004,0.6667,0.5002,0.7365
8,PETandDX,AD_PPI_rewired41_missense,GNN GraphGym,0.6774,0.7343,0.7778,0.7422,0.7108
8,PETandDX,AD_PPI_rewired42_missense,GNN GraphGym,0.7312,0.7987,0.7222,0.7579,0.7464
